feature_id	SRR33083344
transcript:TraesCS1A02G032400.1	0
transcript:TraesCS1A02G032500.1	2
transcript:TraesCS1A02G032600.1	4
transcript:TraesCS1A02G032600.2	0
transcript:TraesCS1A02G032700.2	0
transcript:TraesCS1A02G032700.1	3.075
transcript:TraesCS1A02G032800.1	0
transcript:TraesCS1A02G032900.1	0
transcript:TraesCS1A02G033000.1	244.013
transcript:TraesCS1A02G033100.1	596.996
transcript:ENSRNA050014046-T1	0
transcript:TraesCS1A02G033200.1	1550.148
transcript:TraesCS1A02G033288.1	0
transcript:TraesCS1A02G033300.1	10.275
transcript:TraesCS1A02G033400.1	0
transcript:TraesCS1A02G033501.1	0
transcript:TraesCS1A02G033500.1	126
transcript:ENSRNA050009811-T1	0
transcript:TraesCS1A02G033600.1	64.595
transcript:TraesCS1A02G033700.1	11.301
transcript:TraesCS1A02G033800.1	17.635
transcript:TraesCS1A02G033900.1	0
transcript:TraesCS1A02G034000.1	0
transcript:TraesCS1A02G034100.1	5
transcript:TraesCS1A02G034200.1	0
transcript:TraesCS1A02G034300.1	16.692
transcript:TraesCS1A02G034300.2	94.308
transcript:TraesCS1A02G034400.1	0
transcript:TraesCS1A02G034500.1	0
transcript:TraesCS1A02G034600.1	0
transcript:TraesCS1A02G034700.1	25
transcript:TraesCS1A02G034800.1	0
transcript:TraesCS1A02G034900.1	3
transcript:ENSRNA050014047-T1	0
transcript:TraesCS1A02G035000.1	122.831
transcript:TraesCS1A02G035100.1	1036.202
transcript:TraesCS1A02G035200.1	27.001
transcript:TraesCS1A02G035300.1	26
transcript:TraesCS1A02G035400.1	0
transcript:TraesCS1A02G035500.1	242.336
transcript:TraesCS1A02G035500.2	3.777
transcript:TraesCS1A02G035500.4	211.117
transcript:TraesCS1A02G035500.3	17.77
transcript:TraesCS1A02G035600.1	71.009
transcript:TraesCS1A02G035700.1	2
transcript:TraesCS1A02G035800.1	1678.063
transcript:TraesCS1A02G035900.1	12.337
transcript:TraesCS1A02G036000.1	0
transcript:TraesCS1A02G036100.1	100.938
transcript:TraesCS1A02G036100.2	549.915
transcript:TraesCS1A02G036200.1	731.404
transcript:TraesCS1A02G036300.1	27.744
transcript:TraesCS1A02G036400.1	0
transcript:TraesCS1A02G036500.1	3
transcript:TraesCS1A02G036600.1	0
transcript:TraesCS1A02G036700.1	0
transcript:TraesCS1A02G036800.1	18
transcript:TraesCS1A02G036900.1	0
transcript:TraesCS1A02G037000.1	5
transcript:TraesCS1A02G037100.1	0
