feature_id	SRR39669458	SRR39669459	SRR39669468	SRR39669469	SRR39669470	SRR39669471	SRR39669472	SRR39669473	SRR39669474	SRR39669475	SRR39669460	SRR39669461	SRR39669462	SRR39669463	SRR39669464	SRR39669465	SRR39669466	SRR39669467
SEVIR_2G439100v2	1.563779	3.281996	2.237837	1.102419	0.994323	1.51729	0.331198	0.191634	0.266922	2.404812	1.849907	2.876928	1.79905	1.689459	1.066104	0.060332	0.413328	0.510948
SEVIR_2G439200v2	1.175866	0.927009	1.430565	2.889865	3.078547	1.693451	0.29485	0.454367	0.805704	0.877097	0.832728	1.124977	2.375818	1.931279	2.280306	0.632282	0.645365	0.351427
SEVIR_2G439300v2	0	0	0.243657	0	0	0	0	0.511156	0	1.396732	0.245535	0	0.26812	0	0.476515	0.448474	0	0
SEVIR_2G439400v2	15.504978	13.007533	9.690537	10.907768	10.623012	10.716998	5.755213	9.02021	13.086847	16.655731	15.454393	9.345186	12.8138	14.155398	13.620459	8.905907	8.251303	5.282935
SEVIR_2G439500v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_2G439601v2	27.766528	27.51234	29.809398	3.83641	7.3962	17.255706	45.972411	57.483136	31.609947	21.743712	30.323528	18.869863	9.805534	22.855647	16.598299	19.962291	22.261807	11.423108
SEVIR_2G439700v2	17.277713	5.943795	2.545354	1.993281	1.901279	3.807677	4.848721	7.880288	2.530806	3.191406	4.497736	5.572257	2.774001	2.517986	2.377904	3.150856	3.174771	7.332265
SEVIR_2G439800v2	24.502522	19.841358	16.636405	10.935903	11.015104	11.372794	3.241171	4.889187	9.707463	24.520701	21.229074	16.848343	18.58236	21.39191	20.968519	7.88963	5.649518	4.863696
SEVIR_2G439900v2	186.01129	315.962391	254.256292	540.509338	531.230467	797.862045	1775.901702	1339.949891	1148.416696	407.022635	424.286697	446.896917	518.93864	493.730094	499.200461	874.767598	985.543945	1333.988101
SEVIR_2G439950v2	0.714544	0.391214	0	1.493844	1.84905	3.980017	14.068279	11.097995	7.598108	0.380733	0	1.431048	1.715968	2.055465	1.527116	2.139705	4.770387	4.640637
SEVIR_2G440000v2	33.519329	28.52531	32.469863	61.984241	64.289686	61.291176	59.825251	107.669483	119.774614	36.018055	33.610803	25.014258	52.2068	55.229071	52.762403	88.433805	118.094153	39.465939
SEVIR_2G440101v2	11.314961	2.693582	11.347771	1.028685	0.887523	2.07597	0.224106	0	0	1.953836	10.674293	18.524043	3.950414	2.076774	3.31781	0.375987	0	0.273276
SEVIR_2G440200v2	1.831271	1.681983	2.121683	0.448357	0.512982	0.288815	0.520128	0.173173	0.522338	1.514742	2.553936	6.035472	0.678049	0.939338	0.843924	0.293193	0.450701	1.33248
SEVIR_2G440350v2	27.336225	21.92368	22.992491	17.374349	16.065297	17.407247	4.378104	4.927495	5.362119	21.128591	23.866526	21.592825	20.090825	19.476142	19.86673	5.898798	6.124445	4.616884
SEVIR_2G440500v2	4.144204	4.565707	4.279271	2.035061	2.162597	2.968675	0.920382	0.611683	1.131616	3.818357	4.493701	3.200262	3.364706	3.987722	3.71544	1.078849	0.692884	0.681348
SEVIR_2G440533v2	0	0.098562	0.048642	0.063983	0.021838	0.150967	0.017818	0.022203	0.039208	0.10133	0.043924	0.105301	0.026327	0.075866	0.175182	0.061025	0.023841	0.01945
SEVIR_2G440566v2	0	2.31112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_2G440600v2	0.070675	0	0.090694	0	0.024034	0	0.023607	0.027086	0	0	0	0.05323	0.030625	0.027467	0	0	0	0
SEVIR_2G440700v2	2.258773	1.477713	3.083172	1.465872	1.642285	1.939737	0.584538	0.56832	0.638177	1.240966	1.466695	1.855411	1.932078	2.256641	1.822042	0.518059	0.262855	0.448646
SEVIR_2G440900v2	6.709637	7.186971	6.472	7.622634	8.691409	8.186859	4.679807	5.655409	5.400561	8.541826	8.697816	7.317635	8.33585	10.601362	9.079497	4.741555	4.796586	3.547503
SEVIR_2G440800v2	47.302688	48.49968	37.771882	32.280749	34.148534	31.512819	15.714337	26.092164	30.168164	48.127512	47.04386	40.044588	39.107431	42.323116	38.002417	22.992554	29.503868	16.256937
SEVIR_2G441000v2	2.531442	2.754769	1.710771	0.952734	1.475609	1.773752	0.862398	2.079302	1.468446	2.377358	2.266828	1.332813	1.334852	2.279068	1.877135	1.216268	1.58579	0.456839
SEVIR_2G441100v2	9.245993	11.954179	15.522807	15.747484	16.552599	17.265033	24.116063	24.491132	23.043585	11.113173	14.553269	17.251426	12.281485	15.414657	13.634593	22.62184	27.512885	17.018728
SEVIR_2G441200v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_2G441300v2	0	0	0	0.449419	0.428562	0.405372	0	0	0	0	0	0	0.473691	0.899815	0.414669	0	0.47483	0
SEVIR_2G441400v2	3.811424	2.884104	2.87855	2.378692	1.758243	3.166897	1.237089	1.065013	2.227182	4.014134	3.898987	3.343913	5.438964	5.650164	5.368842	1.616291	0.90422	1.137874
SEVIR_2G441500v2	7.243892	4.177117	6.965255	618.539473	604.967955	866.048269	1265.277188	1203.378083	1384.747623	5.604805	15.222427	36.777316	458.676672	425.333463	445.402442	1453.518463	1588.355467	1459.898317
SEVIR_2G441600v2	11.057655	10.402351	123.069459	24.235635	20.692839	1.82725	5.994674	18.417518	21.745288	12.002132	7.457337	6.017513	1.053028	1.370048	2.074529	16.123431	11.995151	32.415674
SEVIR_2G441700v2	4.251379	3.489291	5.154543	4.852742	5.046321	4.78938	2.320898	2.924967	2.607465	4.658688	3.798348	3.92739	4.37219	5.325725	4.778956	2.620862	3.213878	1.869554
SEVIR_2G441800v2	23.832493	9.033779	16.40581	14.719763	14.574675	42.627023	57.646787	27.624674	35.465211	6.454153	11.408557	21.885997	27.126856	31.673917	27.068048	35.590135	16.335343	48.619258
SEVIR_2G441900v2	121.829476	98.182131	81.02566	628.214405	684.690836	1413.182535	2421.191872	2344.196567	3388.603933	84.425126	108.867971	129.270465	985.752748	868.063522	934.053894	3169.837577	3084.683278	3141.879733
SEVIR_2G442000v2	88.644689	75.538993	93.186182	13.71869	12.169229	26.804896	7.421064	8.955527	12.308411	52.094178	50.807692	42.438015	31.914489	34.662496	35.027016	12.741971	4.897623	13.67197
SEVIR_2G442100v2	638.107663	632.337911	374.124299	172.754113	162.20235	226.580017	163.026728	261.980756	376.17127	640.126279	531.838017	484.010376	490.394053	523.360657	463.692265	262.8526	162.970118	429.566355
SEVIR_2G442200v2	1.156797	1.375382	0.519904	0.445612	0.473466	0.527802	0.219086	0.402101	0.333878	0.964737	1.341952	0.870524	1.02748	1.018165	0.949188	0.353292	0.337048	0.269826
SEVIR_2G442300v2	0.397148	0.221731	0.073654	0.134558	0	0.366384	0.187981	0.076099	0.06372	0.211011	0	0.658646	0.160143	0.079174	0.660847	0.067572	0.156314	0.065913
SEVIR_2G442400v2	29.488692	29.101866	45.318826	34.792177	32.707449	34.303482	2.36825	3.144341	6.237802	26.614495	28.661185	27.734542	38.848486	39.928091	37.846485	7.134587	7.913104	6.343813
SEVIR_2G442500v2	20.098039	13.822211	32.165297	18.240969	18.370515	18.920767	0.818262	0.460335	0.989971	11.536678	20.76935	26.32963	16.554905	16.79677	17.511113	1.535532	1.882754	2.818415
SEVIR_2G442600v2	0	0	0	0	0	0	0	0	0	0.080908	0	0	0	0	0	0	0	0
SEVIR_2G442700v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_2G442800v2	0	0	0.051516	0	0	0	0.177188	0	0	0	0	0	0	0	0	0	0	0
SEVIR_2G442833v2	0	0	0	0	0	0	0	0	0	0.103841	0	0	0	0	0	0	0	0
SEVIR_2G442866v2	0	0	0	0	0.044954	0	0	0	0	0.141597	0.140707	0	0	0	0	0	0	0
SEVIR_2G442900v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096924
SEVIR_2G443000v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_2G443100v2	133.863727	128.032609	77.708295	45.537688	41.510867	52.190723	37.055028	45.854263	71.287527	108.352943	95.325471	103.844986	105.395389	97.176232	103.654605	57.750579	39.151637	81.874377
SEVIR_2G443200v2	2.435673	1.827544	1.71646	66.042986	56.70559	130.227445	144.347939	157.672063	201.339462	1.743422	2.965811	4.195824	45.710923	45.570939	47.374577	228.977775	153.209143	268.29308
SEVIR_2G443300v2	69.575336	44.932085	86.093159	158.316449	156.796657	96.243331	89.437744	94.412522	81.933665	54.081826	52.834981	55.360537	91.669499	99.875895	98.339279	80.228724	87.979383	43.947873
SEVIR_2G443401v2	2.562456	2.514525	0.976914	1.451923	0.90347	3.813859	1.458972	0.391342	2.429184	2.294428	4.550105	2.421642	3.492137	4.893515	3.894605	1.835524	0.210917	2.93197
SEVIR_2G443500v2	0.028553	0.081742	0.368721	0.81459	0.765903	1.236591	22.455762	29.670677	5.815712	0.129644	0.321783	0.149135	0.476307	0.570064	0.676211	5.118837	8.802598	7.327711
SEVIR_2G443600v2	0	0.063176	0	0.170987	0	0	0.055833	0	0.055064	0.059717	0.059127	0	0	0.329711	0.376785	0	0	0
SEVIR_2G443700v2	3.155089	0.622735	1.133264	0.840078	0.487776	0.94381	0.390285	0.111043	0.218227	0.521514	0.637625	0.964181	2.328548	2.75612	2.302505	0.44712	0.097792	0.706876
SEVIR_2G443800v2	3.496567	5.70077	18.277117	34.897463	31.551426	5.186054	1.803418	5.02168	7.640458	6.101612	4.607481	1.836236	6.393891	8.244585	7.175873	17.680337	10.097495	15.631633
SEVIR_2G443900v2	2.433817	1.086636	4.477439	1.716924	1.407431	0.267707	0.076625	0.525051	0.498958	1.148232	0.924508	0.668376	2.290874	2.540583	2.19954	0.289959	0.3328	1.216481
SEVIR_2G444000v2	80.638759	15.474865	93.956773	6.832494	6.956745	8.310329	0.625139	0.762237	1.789883	27.207308	37.413199	21.28245	30.189869	37.939966	32.686023	1.232596	0.906071	1.78518
SEVIR_2G444100v2	34.692401	11.742759	43.945782	3.727522	3.208775	1.719366	0.069652	0.34212	0.294209	12.584767	14.093854	7.299249	6.998687	7.14756	7.470987	0.49245	0.465779	0.712199
SEVIR_2G444200v2	0	0	0	0	0.02324	0	0.04957	0	0	0	0	0	0	0.052682	0	0	0	0
SEVIR_2G444300v2	382.731831	12.582423	63.776983	11.517321	8.948751	4.745942	1.386244	0.103483	4.073629	15.697708	36.398223	50.926787	33.6803	44.580386	40.170949	1.447457	0.700165	2.287805
SEVIR_2G444400v2	4.559274	9.369435	5.879453	6.661052	6.440213	10.736782	1.123781	2.461155	2.562998	18.230524	8.037964	5.821231	11.419603	12.005513	11.309951	1.759523	1.921031	1.772041
SEVIR_2G444501v2	0	0	0	0	0	0	0.014059	0.064882	0.013547	0	0	0	0	0	0.016082	0	0.053289	0.117335
SEVIR_2G444600v2	0.032933	0	0.020321	0	0	0	0	0	0	0	0.088456	0.055316	0	0	0	0	0	0
SEVIR_2G444700v2	2.748146	1.608508	2.058034	1.119357	1.207334	1.198771	0.680799	0.318314	0.319795	1.597839	2.150216	1.350034	1.661281	1.819046	1.502158	0.447991	0.395054	0.310841
SEVIR_2G444800v2	7.64897	14.838361	19.899107	5.264723	5.867055	12.757464	10.782098	7.957629	4.35783	12.33693	13.312236	17.187302	11.25975	11.513493	10.341534	5.542289	6.078547	7.175173
SEVIR_2G444900v2	92.827767	122.284017	139.005478	103.598432	110.51549	181.772951	188.206906	193.440804	196.024385	94.75398	111.181331	83.83655	164.998686	152.413582	165.424936	189.166735	240.964664	162.53775
SEVIR_2G445000v2	0	0.331939	0	0	0	0	0.303337	0	0.3013	0.640794	0	0	1.08377	0	0.97003	0.604067	1.340697	0.300976
SEVIR_2G445100v2	28.052186	29.972987	53.655972	85.281936	85.047355	55.28104	29.005644	32.170835	52.223508	25.461685	32.768064	30.876254	44.21774	42.367147	45.436934	41.991926	59.53679	34.763073
SEVIR_2G445200v2	1.843357	0.459003	0.171248	0.223023	0.080933	0.229405	0.064366	0.11326	0.03094	0.273458	0.201373	0.459581	0.317095	0.165429	0.383934	0.071051	0.143483	0.184025
SEVIR_2G445300v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_2G445400v2	1.332694	1.261886	1.176001	0.463869	0.647974	0.791964	0.143954	0	0.108239	1.074425	0.61361	0.595948	1.091138	1.082828	1.375952	0.319193	0	0.452323
SEVIR_2G445500v2	0.364544	0.043082	0.522973	1.270497	0.621618	0.023143	0.879161	0.121893	0.207412	0.039853	0.129306	0.012688	0.106733	0.043259	0.481081	0.292262	0.211871	0.220257
SEVIR_2G445600v2	52.445361	49.254516	92.880867	244.621045	252.637004	107.244161	28.974588	42.189502	45.590132	69.896262	58.286928	60.033602	101.287067	109.71761	109.941225	37.706555	41.380514	30.526425
SEVIR_2G445700v2	0	0.041371	0.011907	0.020867	0	0	0	0	0	0.02289	0.02184	0.036081	0	0.012191	0.02382	0	0	0.020671
SEVIR_2G445800v2	11.188256	12.509078	7.513735	5.164292	3.801572	6.054942	1.919185	2.780845	4.061538	8.203515	7.342647	6.872391	9.179118	9.967944	8.797254	3.756724	1.683794	3.133258
SEVIR_2G445900v2	52.564518	42.070182	49.904546	26.170875	26.021563	28.625947	5.03251	6.892086	9.795469	39.18318	41.698553	38.762042	32.260794	33.04095	35.290116	7.874181	7.773538	6.196849
SEVIR_2G446000v2	1.906905	2.47741	1.830935	1.133767	1.554822	2.417266	0.589475	1.074997	1.218059	2.818951	3.192521	2.098631	2.384601	2.506967	2.167718	1.277273	1.357414	0.887109
SEVIR_2G446100v2	1188.867663	972.71407	778.798527	412.414044	351.84779	421.384347	312.697138	353.051472	538.377291	914.536827	1087.543079	921.523242	544.533981	738.927336	749.941336	422.282761	339.435774	517.799949
SEVIR_2G446200v2	12.109905	9.86695	23.688819	14.285943	11.090828	7.977997	1.776851	2.781942	3.992555	6.601994	6.236515	17.957507	5.256623	6.042469	5.641994	3.134917	2.204162	2.795275
SEVIR_2G446300v2	6.375182	5.168534	4.09158	9.395214	10.564611	7.905022	3.816304	5.68534	6.691008	7.649659	6.951355	3.783919	7.538452	10.289539	9.196866	4.228729	5.939028	1.546955
SEVIR_2G446400v2	0.273908	0.888601	0.667225	0.948336	0.903631	1.624486	7.454691	4.448107	2.645281	0.860773	0.763889	0.660127	0.926587	1.023752	1.053865	5.413711	5.684936	1.729896
SEVIR_2G446500v2	3.581117	4.29303	3.296435	3.455714	4.016153	1.641325	0.179666	0.322433	0.314909	4.366131	4.131393	4.298713	2.402954	3.088748	3.141644	0.13576	0.368955	0.263741
SEVIR_2G446600v2	0.807851	1.284978	1.916212	0.107973	0.027242	0.077845	0.054767	2.042189	3.335474	0.741253	0.62099	0.582759	0.067249	0	0.12187	0.631293	1.317739	0.423674
SEVIR_2G446700v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_2G446800v2	9.731721	11.113495	10.485126	3.121213	2.883742	4.337765	1.52205	1.609733	3.916901	9.099986	8.131144	6.428423	9.832235	9.318457	9.23095	3.809642	1.324932	2.374589
SEVIR_2G446900v2	86.920452	81.87789	77.054099	76.313208	71.203261	59.425482	28.455136	39.5713	42.083376	86.693861	77.991197	74.082571	102.065051	97.340813	96.508918	40.571339	36.507393	35.818407
SEVIR_2G447000v2	13.758687	17.060606	22.065141	22.158522	23.344642	16.845689	11.527113	22.007956	21.258641	19.577187	17.268611	12.556766	16.551878	17.317208	16.739235	16.700953	23.4467	10.516136
SEVIR_2G447100v2	0.565793	1.229843	1.774283	0.746715	0.803257	1.316034	2.14191	3.325123	4.559187	1.477847	1.204062	0.746487	0.976977	0.839177	0.986338	6.289085	4.134036	2.516131
SEVIR_2G447150v2	0.668789	0	0	0	0.65157	0	1.30213	0.785902	0	0	1.401344	0	0	0.709825	0	0	0	0
SEVIR_2G447200v2	0.125926	0.234671	0.182749	0.192501	0.224874	0.215601	0.249764	0.219051	0.181926	0.235015	0.165114	0.08329	0.515013	0.450253	0.372013	0.04272	0.261149	0.052378
SEVIR_2G447300v2	0.036919	0.106905	0	0.148338	0.093622	0.116753	0.065667	0.080463	0.085863	0.100968	0.134167	0.111867	0.113906	0.064795	0.148871	0.148283	0.319639	0.053266
SEVIR_2G447400v2	13.392367	12.639792	15.665298	14.844842	14.40968	12.587205	4.864214	7.799614	7.930568	14.156669	13.278745	11.015657	14.520717	15.803603	14.904161	6.558171	8.115425	4.365405
SEVIR_2G447500v2	3.579517	3.185037	2.013669	1.545075	1.680122	1.40452	1.515212	2.339417	3.484273	3.86615	3.163719	1.634468	2.597127	3.418996	2.44597	2.113157	2.373862	1.274122
SEVIR_2G447600v2	13.064606	11.788228	9.483768	6.718336	6.839008	7.438703	0.894013	1.113721	1.627494	11.082877	10.922606	7.571097	11.280254	12.978353	12.017082	1.701253	1.280765	1.225582
SEVIR_2G447700v2	12.572781	10.035449	3.591485	3.914672	3.551512	5.949505	0.566919	0.936808	0.917533	9.314628	8.38267	5.852494	16.750701	16.921294	15.617817	1.112469	1.144507	0.751301
SEVIR_2G447900v2	26.314178	21.290437	27.233739	24.336091	22.350067	23.520991	5.950425	6.222541	8.397561	27.955701	26.814428	22.106003	27.92629	30.027742	28.505112	10.05279	8.674459	4.946477
SEVIR_2G448000v2	0.083827	0.208824	0.349458	0.057277	0.086562	0.306211	0	0.033839	0.083309	0.214316	0.182186	0.031532	0.180365	0.065706	0.195991	0	0.03724	0
SEVIR_2G448100v2	1.395054	2.553748	1.562331	1.19321	1.280062	1.591469	1.456378	2.33372	2.364759	3.632108	3.215532	1.536385	1.813461	2.272255	2.093447	2.258685	2.882974	1.133051
SEVIR_2G448200v2	8.353114	6.247214	5.779673	4.004243	4.531638	4.978836	1.098911	0.687762	0.696853	5.403999	6.034535	6.084361	5.030896	6.908158	5.216709	0.978618	0.646471	0.856065
SEVIR_2G448300v2	0.189986	0.048751	0.059684	0	0.012245	0.039592	0	0	0	0	0.053032	0.153691	0.049949	0.014157	0.043761	0.016671	0	0.095697
SEVIR_2G448400v2	67.803106	64.112901	46.102487	25.07895	25.648355	26.546444	14.291259	21.372677	24.325534	53.060682	44.442212	37.87918	45.475527	46.105954	45.093083	26.073289	24.897983	14.66105
SEVIR_2G448500v2	11.249367	8.18121	13.592687	26.454781	23.92931	15.569214	7.21699	11.380427	8.655912	8.205961	7.242869	7.504343	4.114888	4.374853	5.019981	12.680269	10.772609	7.513641
SEVIR_2G448600v2	47.626462	62.664506	47.78554	19.096931	16.98215	26.056969	3.388216	5.843343	4.465943	67.162255	71.490443	52.023668	26.120924	26.331944	26.437617	6.04408	3.419446	6.935255
SEVIR_2G448700v2	306.08196	283.59248	175.004517	140.302467	150.557107	210.438691	57.192485	78.441071	102.115734	258.456471	318.115875	276.275862	213.46211	197.920595	208.265542	66.358924	46.088988	168.075548
SEVIR_2G448800v2	49.851534	203.084024	160.095727	247.226697	346.747903	333.951494	183.494712	332.108023	175.16789	261.96475	348.689786	401.253952	146.847543	126.819584	144.530044	111.304095	311.021311	356.523932
SEVIR_2G448900v2	39.976569	78.563369	65.893627	144.399161	142.734773	106.180581	107.953161	143.754573	158.353015	90.817393	81.744414	54.318269	58.974899	67.207219	60.783342	164.599411	148.559733	125.619289
SEVIR_2G449000v2	0	0	0	0	0.028958	0	0.026901	0	0	0	0	0.028802	0	0.066421	0	0	0	0.03011
SEVIR_2G449100v2	54.883241	35.965373	26.864264	179.71339	180.161873	91.374392	40.732749	52.483314	141.065491	45.02185	37.481311	50.726559	55.616805	57.14717	63.112952	109.805167	86.201623	140.539647
SEVIR_2G449200v2	5.094525	9.001679	13.949937	9.653206	11.136418	17.249267	5.505333	9.073209	11.073201	10.412274	11.618145	9.980094	10.904176	10.306373	12.179733	8.129312	12.254416	10.322773
SEVIR_2G449300v2	54.842417	39.831105	79.198171	25.090325	23.495598	24.368439	11.068023	15.550869	22.390983	33.749975	43.067086	46.942971	21.51797	23.897744	22.766072	19.245707	21.512624	12.347154
SEVIR_2G449400v2	13.952479	20.026643	15.725475	5.594653	6.04378	8.655575	11.36949	10.864312	5.278573	17.04984	14.382565	13.363939	8.400811	9.67688	9.117062	5.763536	7.743038	5.394488
SEVIR_2G449500v2	8.956462	7.074183	6.681931	7.953751	7.532402	9.497069	7.019	9.337817	10.074227	8.716241	8.79435	5.615125	9.691204	12.602704	12.095239	7.281213	10.883505	3.448366
SEVIR_2G449600v2	0.196833	0.096785	0.320151	0.159502	0.11181	0.189558	5.809278	3.880671	0.877136	0.18547	0.115805	0.119763	0.270258	0.154962	0.239945	1.17434	1.360799	0.310301
SEVIR_2G449700v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEVIR_2G449800v2	0.075139	0.037211	0	0.074358	0.010877	0	0.009585	0.07127	0.040324	0	0.0335	0.010681	0.013219	0.038264	0.012367	0.010813	0	0.020928
SEVIR_2G449900v2	2.873915	3.49	3.849071	3.888648	3.862496	3.290519	1.587031	2.057757	2.020159	4.345241	4.028065	3.976164	3.750135	3.587574	3.38632	2.331644	2.712571	1.0193
SEVIR_2G450000v2	7.552116	12.023213	12.740192	8.538634	9.004871	12.436412	7.322465	6.418893	6.238352	8.478782	9.381171	6.858587	5.895044	7.016966	7.444669	13.431825	16.074018	6.364398
SEVIR_2G450100v2	0	0	0.237364	0.100205	0.400966	0.092197	0.097779	0	0.864169	0.108353	0.107594	0.105377	0	0.118744	0	0.109222	1.032084	0.115848
SEVIR_2G450300v2	45.329892	40.865554	36.173433	42.770887	42.753745	36.813259	20.234431	18.228212	30.52135	46.24557	44.198912	44.517485	44.840257	51.454755	45.995523	30.547678	24.845977	22.786125
SEVIR_2G450200v2	14.719088	12.502946	15.85815	16.826382	17.64045	17.258341	5.883691	7.629889	7.72578	16.093588	15.905225	13.945608	22.536219	24.398586	21.938567	7.574833	7.943511	6.171358
SEVIR_2G450400v2	0.420073	2.795649	4.001399	1.501662	1.494398	2.129549	0.249132	2.03953	0.771546	2.771858	4.730901	9.166044	1.93041	0.762148	1.917353	0.736815	1.293414	9.522418
SEVIR_2G450500v2	1.675258	2.959318	2.935855	3.263096	3.766011	2.857171	1.585944	2.634233	2.851948	3.785296	3.627398	2.12917	2.518566	2.406107	2.459288	3.049809	4.21181	1.463277
SEVIR_2G450600v2	8.194729	6.899395	10.11218	8.158149	8.552226	7.656039	2.47391	3.768659	3.663235	8.563183	8.308409	7.18411	8.343832	9.153542	8.543444	4.735975	4.266413	2.625457
SEVIR_2G450700v2	0	0	0	0	0	0	0	0	0.459879	0	0	0	0	0	0	0	0	0
SEVIR_2G450800v2	1.727163	2.71146	4.474326	8.61074	8.359374	10.315356	3.825493	7.965211	5.527885	5.862777	5.562704	3.936849	7.339328	8.099828	7.837577	5.614362	9.820713	6.989709
SEVIR_2G450900v2	10.097074	49.754008	18.598876	30.759426	27.714366	6.022963	1.784528	9.240379	23.763119	15.461522	15.845237	18.203331	4.207245	3.461715	3.526261	8.813446	21.647571	21.184909
SEVIR_2G451000v2	0.670425	0.25903	0.298635	0.287504	0.366528	0.247093	0.032425	0.050158	0.030892	0.241171	0.246997	0.196962	0.532498	0.855428	0.684267	0.035779	0.055285	0.166027
SEVIR_2G451100v2	40.384456	37.331333	51.541365	71.035696	71.425494	53.841655	49.706008	52.966707	59.161348	38.576859	38.384541	36.909422	40.7155	41.156232	41.011494	52.949203	55.315851	40.705521
SEVIR_2G451150v2	27.416086	10.278953	17.523193	42.046308	41.029944	28.832859	18.601161	24.769738	27.633527	24.787261	20.49182	15.920622	17.487429	26.354658	27.522852	21.370609	19.202422	9.979788
SEVIR_2G451200v2	45.145539	38.143321	42.442043	65.634473	63.428087	45.552016	20.655566	28.830115	32.596707	46.976459	47.033606	41.293664	44.625653	52.751484	44.074369	28.708384	26.022464	23.608344
SEVIR_2G451300v2	0.259359	0.260294	0.339963	0.526243	0.266527	0.602363	0.223446	0.264515	0.364911	0.725609	0.27586	0.175043	0.73963	0.748264	0.765568	0.242994	0.419372	0.492079
SEVIR_2G451432v2	58.783936	52.690858	47.944022	39.992867	44.179002	36.142538	8.452382	11.448141	12.034961	50.71034	48.810328	68.660845	52.980011	51.137271	50.672432	14.861877	10.736371	18.007002
SEVIR_2G451366v2	398.603924	333.690682	278.683854	313.762204	325.998494	297.961556	77.66824	84.820507	91.165346	371.843999	377.829013	473.847043	382.403824	398.278309	384.394571	104.031588	82.420385	97.051519
SEVIR_2G451500v2	4.745674	2.700321	2.201973	1.872356	2.68941	2.488068	1.400412	1.645973	2.495128	2.598713	2.546891	3.42631	4.391605	4.074982	3.035941	1.824348	1.111131	1.128016
SEVIR_2G451600v2	17.977481	8.492956	9.407227	10.749917	12.269525	11.957402	2.049596	2.922827	2.72231	11.30395	12.438707	8.443328	20.695359	20.20707	22.003943	2.037373	2.058359	2.268269
SEVIR_2G451700v2	4.803644	1.802931	9.880894	17.640927	17.236894	3.998824	0.795631	2.616854	1.926967	4.94815	3.85415	14.883887	5.818688	7.076982	6.283535	2.21333	2.447218	2.237931
SEVIR_2G451800v2	7.474747	6.082054	6.243833	5.441226	5.24322	5.459797	1.051468	1.25259	1.548219	6.272133	6.37705	4.621659	6.756172	7.350549	7.394997	1.945386	1.564605	1.080143
SEVIR_2G451900v2	3.748451	5.864143	4.098355	2.809409	2.145216	5.731915	0.59817	0.779457	1.489857	4.026957	5.237179	6.072439	5.149481	5.463254	4.867054	1.265195	1.234848	0.951695
SEVIR_2G452000v2	0.344835	0.503726	0.356466	0.128957	0.148294	0.25159	0.125196	0.096336	0.085918	0.466815	0.323618	0.348719	0.452875	0.42669	0.516181	0.092752	0.021667	0.018118
SEVIR_2G452100v2	3.976158	3.300612	1.147893	0.746257	0.512393	1.08339	0.23696	0.16243	0.658827	2.475393	2.137931	1.392793	2.803585	2.561437	2.554135	0.493848	0.265401	0.383561
SEVIR_2G452200v2	0.225686	0.137969	0	0.091807	0.162679	0.044281	0	0	0	0.123287	0.169638	0.198984	0.258809	0.159053	0.236813	0.051546	0.029737	0.027636
SEVIR_2G452300v2	0.925518	1.84885	2.580304	2.120468	2.243794	2.255069	0.317893	0.28844	0.208679	2.215982	1.639482	1.354384	1.580454	1.575623	1.729482	0.392308	0.285847	0.553947
SEVIR_2G452400v2	0.16039	0.027934	0.083924	0.164496	0	0.133601	0	0	0	0.074692	0.122869	0	0.204011	0.243571	0.295127	0.025289	0	0
SEVIR_2G452500v2	0.248329	0.031372	0.677003	0.982376	1.206372	1.909299	0.79398	0.120828	0.197497	0.027123	0.428859	0.114366	3.029235	3.31052	3.833507	0.262017	0.299836	0.45386
SEVIR_2G452600v2	26.618454	23.154982	15.146081	10.171109	10.410568	9.187455	1.347873	2.526996	5.667821	21.802992	21.313903	16.650082	14.678308	17.682347	15.778687	3.951976	2.652172	3.240729
SEVIR_2G452700v2	37.232742	24.33658	69.56044	9.089244	8.063709	7.466009	1.070311	2.716416	1.342208	26.351708	29.565048	30.896979	8.511508	9.075407	9.067658	2.52666	3.984835	4.853351
SEVIR_2G452800v2	6.223133	5.981678	9.66463	13.037602	13.041013	8.409977	1.744781	5.842736	6.790953	9.182082	7.230629	4.994093	8.323681	10.643754	9.845278	4.18156	5.422027	1.890031
SEVIR_2G452900v2	26.83214	20.434376	8.657786	7.466706	7.701817	7.435124	7.539346	8.39741	14.673125	23.133141	22.159701	14.385853	12.593317	14.373467	13.792671	11.042442	11.882792	5.673228
SEVIR_2G452850v2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
